onset,duration,run_number,trial_number,task,fixation_position,trial_onset,trial_offset
3309.120522,0,1,1,1,3,2792443.0,2798442.0
3312.719975,0,1,2,2,5,2798444.0,2802041.0
3316.319486,0,1,3,2,4,2802044.0,2805640.0
3319.918961,0,1,4,2,3,2805641.0,2809240.0
3323.518487,0,1,5,2,4,2809243.0,2812841.0
3327.11794,0,1,6,2,1,2812842.0,2816439.0
3330.71744,0,1,7,2,3,2816441.0,2820038.0
3334.316961,0,1,8,2,1,2820039.0,2823638.0
3337.916381,0,1,9,2,2,2823639.0,2827237.0
3341.51594,0,1,10,2,3,2827239.0,2830837.0
3345.115365,0,1,11,2,2,2830840.0,2834437.0
3348.723193,0,1,12,2,5,2834440.0,2838044.0
3352.322775,0,1,13,2,3,2838045.0,2841644.0
3355.922132,0,1,14,2,5,2841645.0,2845243.0
3359.521645,0,1,15,2,4,2845246.0,2848842.0
3363.1211,0,1,16,2,3,2848844.0,2852442.0
3366.720702,0,1,17,2,4,2852443.0,2856041.0
3370.320217,0,1,18,2,1,2856042.0,2859641.0
3373.919582,0,1,19,2,3,2859642.0,2863240.0
3377.519059,0,1,20,2,1,2863242.0,2866839.0
3381.118615,0,1,21,2,2,2866840.0,2870439.0
3384.718258,0,1,22,2,3,2870440.0,2874039.0
3388.317511,0,1,23,2,2,2874041.0,2877638.0
3391.916965,0,1,24,2,5,2877639.0,2881238.0
3395.516513,0,1,25,2,3,2881240.0,2884837.0
3401.524077,0,1,26,1,3,2884844.0,2890845.0
3405.131771,0,1,27,3,5,2890848.0,2894452.0
3408.731258,0,1,28,3,4,2894455.0,2898052.0
3412.330725,0,1,29,3,3,2898055.0,2901651.0
3415.93018,0,1,30,3,4,2901652.0,2905250.0
3419.529682,0,1,31,3,1,2905253.0,2908850.0
3423.129206,0,1,32,3,3,2908851.0,2912450.0
3426.728678,0,1,33,3,1,2912451.0,2916049.0
3430.328273,0,1,34,3,2,2916050.0,2919649.0
3433.927819,0,1,35,3,3,2919650.0,2923249.0
3437.535588,0,1,36,3,2,2923252.0,2926856.0
3441.134944,0,1,37,3,5,2926857.0,2930456.0
3444.734427,0,1,38,3,3,2930458.0,2934054.0
3448.342207,0,1,39,3,5,2934060.0,2937662.0
3451.941865,0,1,40,3,4,2937665.0,2941262.0
3455.541303,0,1,41,3,3,2941265.0,2944861.0
3459.14069,0,1,42,3,4,2944862.0,2948461.0
3462.74016,0,1,43,3,1,2948462.0,2952060.0
3466.339642,0,1,44,3,3,2952061.0,2955660.0
3469.939126,0,1,45,3,1,2955661.0,2959259.0
3473.53861,0,1,46,3,2,2959260.0,2962859.0
3477.138088,0,1,47,3,3,2962860.0,2966458.0
3480.737716,0,1,48,3,2,2966460.0,2970058.0
3484.337089,0,1,49,3,5,2970059.0,2973657.0
3487.936599,0,1,50,3,3,2973660.0,2977257.0
3493.935716,0,1,51,1,3,2977259.0,2983255.0
3497.54352,0,1,52,4,5,2983259.0,2986863.0
3501.143106,0,1,53,4,4,2986864.0,2990464.0
3504.742649,0,1,54,4,3,2990464.0,2994063.0
3508.34196,0,1,55,4,4,2994065.0,2997662.0
3511.941459,0,1,56,4,1,2997665.0,3001261.0
3515.540957,0,1,57,4,3,3001262.0,3004861.0
3519.140414,0,1,58,4,1,3004863.0,3008460.0
3522.739909,0,1,59,4,2,3008461.0,3012060.0
3526.339416,0,1,60,4,3,3012062.0,3015659.0
3529.939061,0,1,61,4,2,3015661.0,3019260.0
3533.546683,0,1,62,4,5,3019262.0,3022867.0
3537.1462,0,1,63,4,3,3022869.0,3026466.0
3540.745675,0,1,64,4,5,3026469.0,3030066.0
3544.345151,0,1,65,4,4,3030068.0,3033665.0
3547.944666,0,1,66,4,3,3033666.0,3037265.0
3551.544091,0,1,67,4,4,3037266.0,3040864.0
3555.14366,0,1,68,4,1,3040867.0,3044464.0
3558.751428,0,1,69,4,3,3044465.0,3048071.0
3562.350879,0,1,70,4,1,3048072.0,3051671.0
3565.950362,0,1,71,4,2,3051672.0,3055270.0
3569.549845,0,1,72,4,3,3055271.0,3058870.0
3573.149336,0,1,73,4,2,3058871.0,3062470.0
3576.748834,0,1,74,4,5,3062470.0,3066068.0
3580.348481,0,1,75,4,3,3066069.0,3069669.0
